page_url,file_url,file_name,anchor_text,type,associated_product
https://www.al-enterprise.com/en/industries/government/public-safety-solutions,https://www.al-enterprise.com/-/media/assets/internet/documents/dac-occ-solution-sheet-en.pdf,dac-occ-solution-sheet-en.pdf,DAC for Operations Control Centre,Solution sheet,Government - Public Safety
https://www.al-enterprise.com/en/industries/government/public-safety-solutions,https://www.al-enterprise.com/-/media/assets/internet/documents/governments-win-with-digital-age-communications-solution-sheet-en.pdf,governments-win-with-digital-age-communications-solution-sheet-en.pdf,Governments Win with DAC,Solution sheet,Government - Public Safety
https://www.al-enterprise.com/en/industries/government/public-safety-solutions,https://www.al-enterprise.com/-/media/assets/internet/documents/next-gen-public-safety-solution-sheet-en.pdf,next-gen-public-safety-solution-sheet-en.pdf,Next-gen Public Safety,Solution sheet,Government - Public Safety
https://www.al-enterprise.com/en/industries/government/smart-buildings,https://www.al-enterprise.com/-/media/assets/internet/documents/role-of-data-networks-in-smart-buildings-whitepaper-en.pdf,role-of-data-networks-in-smart-buildings-whitepaper-en.pdf,Data networks in smart buildings,Whitepaper,Government - Smart Buildings
https://www.al-enterprise.com/en/industries/government/smart-buildings,https://www.al-enterprise.com/-/media/assets/internet/documents/making-resilience-and-security-a-priority-ebook-en.pdf,making-resilience-and-security-a-priority-ebook-en.pdf,Making resilience & security a priority,eBook,Government - Smart Buildings
https://www.al-enterprise.com/en/industries/government/smart-buildings,https://www.al-enterprise.com/-/media/assets/internet/documents/smart-buildings-brochure-en.pdf,smart-buildings-brochure-en.pdf,Human-centric buildings,Brochure,Government - Smart Buildings
https://www.al-enterprise.com/en/industries/government/smart-buildings,https://www.al-enterprise.com/-/media/assets/internet/documents/smart-building-of-the-future-whitepaper-en.pdf,smart-building-of-the-future-whitepaper-en.pdf,Smart Building 5.0,Whitepaper,Government - Smart Buildings
https://www.al-enterprise.com/en/industries/government/smart-buildings,https://www.al-enterprise.com/-/media/assets/internet/documents/bridging-the-gap-it-operations-whitepaper-en.pdf,bridging-the-gap-it-operations-whitepaper-en.pdf,Bridging IT and Operations,Whitepaper,Government - Smart Buildings
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/newbridges-certification-datasheet.pdf,newbridges-certification-datasheet.pdf,newbridges Certification,Datasheet,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/novalink-certification-datasheet.pdf,novalink-certification-datasheet.pdf,novalink Certification,Datasheet,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/healthcare-virtual-care-infographic-en.pdf,healthcare-virtual-care-infographic-en.pdf,Virtual care infographic,Infographic,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/rainbow-healthcare-solution-brief-en.pdf,rainbow-healthcare-solution-brief-en.pdf,Rainbow healthcare solution brief,Solution sheet,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/healthcare-connectivity-drives-smart-buildings-brochure-en.pdf,healthcare-connectivity-drives-smart-buildings-brochure-en.pdf,Healthcare smart buildings,Brochure,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/healthcare-communications-solution-sheet-en.pdf,healthcare-communications-solution-sheet-en.pdf,Healthcare comms solution sheet,Solution sheet,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/mobility-ecatalog-ebook-en.pdf,mobility-ecatalog-ebook-en.pdf,Mobility e-catalog,eBook,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/rainbow-alert-datasheet-en.pdf,rainbow-alert-datasheet-en.pdf,Rainbow Alert,Datasheet,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/connectivity-and-communications-for-senior-living-solution-sheet-en.pdf,connectivity-and-communications-for-senior-living-solution-sheet-en.pdf,Senior living solution,Solution sheet,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/adipsys-certification-datasheet-en-02.pdf,adipsys-certification-datasheet-en-02.pdf,Adipsys certification,Datasheet,Healthcare
https://www.al-enterprise.com/en/industries/healthcare,https://www.al-enterprise.com/-/media/assets/internet/documents/healthcare-infographic-optimizing-care-pathway-en.pdf,healthcare-infographic-optimizing-care-pathway-en.pdf,10 ways to optimize care pathway,Infographic,Healthcare
https://www.al-enterprise.com/en/industries/healthcare/digital-health,https://www.al-enterprise.com/-/media/assets/internet/documents/asset-tracking-for-healthcare-brochure-en.pdf,asset-tracking-for-healthcare-brochure-en.pdf,Asset Tracking for Healthcare,Brochure,Healthcare - Digital Health
https://www.al-enterprise.com/en/industries/healthcare/digital-health,https://www.al-enterprise.com/-/media/assets/internet/documents/hospital-communications-guide-brochure-en.pdf,hospital-communications-guide-brochure-en.pdf,Hospital Communications Guide,Brochure,Healthcare - Digital Health
https://www.al-enterprise.com/en/industries/healthcare/digital-health,https://www.al-enterprise.com/-/media/assets/internet/documents/digital-age-networking-for-healthcare-brochure-en.pdf,digital-age-networking-for-healthcare-brochure-en.pdf,DAN in Healthcare,Brochure,Healthcare - Digital Health
https://www.al-enterprise.com/en/industries/healthcare/digital-health,https://www.al-enterprise.com/-/media/assets/internet/documents/dac-for-hospitals-solution-sheet-en.pdf,dac-for-hospitals-solution-sheet-en.pdf,DAC for hospitals,Solution sheet,Healthcare - Digital Health
https://www.al-enterprise.com/en/industries/healthcare/digital-health,https://www.al-enterprise.com/-/media/assets/internet/documents/nurse-digital-workplace-infographic-en.pdf,nurse-digital-workplace-infographic-en.pdf,Nurse Digital Workplace,Infographic,Healthcare - Digital Health
https://www.al-enterprise.com/en/industries/healthcare/digital-health,https://www.al-enterprise.com/-/media/assets/internet/documents/digital-workplace-for-cure-and-care-infographic-en.pdf,digital-workplace-for-cure-and-care-infographic-en.pdf,Digital workplace for cure and care,Infographic,Healthcare - Digital Health
https://www.al-enterprise.com/en/industries/healthcare/senior-living,https://www.al-enterprise.com/-/media/assets/internet/documents/improving-senior-living-brochure-en.pdf,improving-senior-living-brochure-en.pdf,Improving senior living,Brochure,Healthcare - Senior Living
https://www.al-enterprise.com/en/industries/hospitality,https://www.al-enterprise.com/-/media/assets/internet/documents/transforming-hospitality-with-innovative-ale-solutions-brochure-en.pdf,transforming-hospitality-with-innovative-ale-solutions-brochure-en.pdf,Transforming Hospitality with ALE,Brochure,Hospitality
https://www.al-enterprise.com/en/industries/hospitality,https://www.al-enterprise.com/-/media/assets/internet/documents/customer-reference-hospitality-ebook-en.pdf,customer-reference-hospitality-ebook-en.pdf,Hospitality Customer Reference,eBook,Hospitality
https://www.al-enterprise.com/en/industries/hospitality,https://www.al-enterprise.com/-/media/assets/internet/documents/nec-exciting-uc-hospitality-flyer-en.pdf,nec-exciting-uc-hospitality-flyer-en.pdf,NEC checking out (flyer),Flyer,Hospitality
https://www.al-enterprise.com/en/industries/hospitality,https://www.al-enterprise.com/-/media/assets/internet/documents/nec-exits-uc-hospitality-faq-flyer-en.pdf,nec-exits-uc-hospitality-faq-flyer-en.pdf,NEC exits UC FAQ,Flyer,Hospitality
https://www.al-enterprise.com/en/industries/manufacturing,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-private-5g-overview-brochure-en.pdf,ale-private-5g-overview-brochure-en.pdf,Advanced Private 5G,Brochure,Manufacturing
https://www.al-enterprise.com/en/industries/manufacturing,https://www.al-enterprise.com/-/media/assets/internet/documents/connected-manufacturing-factory-of-the-future-brochure-en.pdf,connected-manufacturing-factory-of-the-future-brochure-en.pdf,Connected Manufacturing,Brochure,Manufacturing
https://www.al-enterprise.com/en/industries/manufacturing,https://www.al-enterprise.com/-/media/assets/internet/documents/secure-and-efficient-industrial-iot-deployment-solution-sheet-en.pdf,secure-and-efficient-industrial-iot-deployment-solution-sheet-en.pdf,Industrial IoT deployment,Solution sheet,Manufacturing
https://www.al-enterprise.com/en/industries/manufacturing,https://www.al-enterprise.com/-/media/assets/internet/documents/ruggedized-switches-brochure-en.pdf,ruggedized-switches-brochure-en.pdf,Ruggedized Ethernet Switches,Brochure,Manufacturing
https://www.al-enterprise.com/en/industries/manufacturing,https://www.al-enterprise.com/-/media/assets/internet/documents/industrial-automation-solution-guide-en.pdf,industrial-automation-solution-guide-en.pdf,Industrial Automation Solution Guide,Solution guide,Manufacturing
https://www.al-enterprise.com/en/industries/manufacturing,https://www.al-enterprise.com/-/media/assets/internet/documents/precision-time-protocol-application-note-en.pdf,precision-time-protocol-application-note-en.pdf,Precision Time Protocol,App note,Manufacturing
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/transportation-communication-solutions-ebook-en.pdf,transportation-communication-solutions-ebook-en.pdf,Transportation comms solutions,eBook,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-transmea-infographic-foldout-hr-en.pdf,ale-transmea-infographic-foldout-hr-en.pdf,Shaping future of transportation,Brochure,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/omniswitch-6865-datasheet-en.pdf,omniswitch-6865-datasheet-en.pdf,OmniSwitch 6865,Datasheet,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/visual-notification-assistant-datasheet-en.pdf,visual-notification-assistant-datasheet-en.pdf,Visual Notification Assistant,Datasheet,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/omniswitch-6465-datasheet-en.pdf,omniswitch-6465-datasheet-en.pdf,OmniSwitch 6465,Datasheet,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/dispatch-console-solution-datasheet-en.pdf,dispatch-console-solution-datasheet-en.pdf,Dispatch Console,Datasheet,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/rainbow-transportation-solution-brief-en.pdf,rainbow-transportation-solution-brief-en.pdf,Rainbow in transportation,Solution brief,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-ff-mag-transport-ports-logistics-infographic-en.pdf,ale-ff-mag-transport-ports-logistics-infographic-en.pdf,Smart Ports infographic,Infographic,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-ff-mag-transport-airports-infographic-en.pdf,ale-ff-mag-transport-airports-infographic-en.pdf,Operational airport journey,Infographic,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-ff-mag-transport-its-infographic-en.pdf,ale-ff-mag-transport-its-infographic-en.pdf,ITS infographic,Infographic,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-ff-mag-transport-railways-infographic-en.pdf,ale-ff-mag-transport-railways-infographic-en.pdf,Safe and secure rail,Infographic,Transportation
https://www.al-enterprise.com/en/industries/transportation,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-transportation-fastforward-ed2-magazine-en.pdf,ale-transportation-fastforward-ed2-magazine-en.pdf,Transportation Fast Forward Magazine,Magazine,Transportation
https://www.al-enterprise.com/en/industries/transportation/air,https://www.al-enterprise.com/-/media/assets/internet/documents/air-transportation-industry-brochure-en.pdf,air-transportation-industry-brochure-en.pdf,Air Transportation Industry,Brochure,Transportation - Smart Airport
https://www.al-enterprise.com/en/industries/transportation/air,https://www.al-enterprise.com/-/media/assets/internet/documents/omnipcx-open-gateway-datasheet-en.pdf,omnipcx-open-gateway-datasheet-en.pdf,OmniPCX Open Gateway,Datasheet,Transportation - Smart Airport
https://www.al-enterprise.com/en/industries/transportation/air,https://www.al-enterprise.com/-/media/assets/internet/documents/digital-age-networking-for-transportation-brochure-en.pdf,digital-age-networking-for-transportation-brochure-en.pdf,DAN for Transportation,Brochure,Transportation - Smart Airport
https://www.al-enterprise.com/en/industries/transportation/its,https://www.al-enterprise.com/-/media/assets/internet/documents/nevada-department-of-transportation-short-case-study-en.pdf,nevada-department-of-transportation-short-case-study-en.pdf,Nevada DOT Case Study,Case study,Transportation - ITS
https://www.al-enterprise.com/en/industries/transportation/ports,https://www.al-enterprise.com/-/media/assets/internet/documents/dac-for-ports-solution-sheet-en.pdf,dac-for-ports-solution-sheet-en.pdf,Transformation to Smarter Ports,Solution sheet,Transportation - Smart Ports
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/oxo-connect-smb-datasheet-en.pdf,oxo-connect-smb-datasheet-en.pdf,OXO Connect,Datasheet,Small & Medium Business
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/digital-age-network-smb-flyer-en.pdf,digital-age-network-smb-flyer-en.pdf,DAN for SMBs,Flyer,Small & Medium Business
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/omnitouch-call-center-office-datasheet-en.pdf,omnitouch-call-center-office-datasheet-en.pdf,OmniTouch Call Center Office,Datasheet,Small & Medium Business
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/8378-dect-ip-xbs-datasheet-en.pdf,8378-dect-ip-xbs-datasheet-en.pdf,8378 DECT IP-xBS,Datasheet,Small & Medium Business
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/business-phones-ecatalog-en.pdf,business-phones-ecatalog-en.pdf,Business Phones eCatalog,eCatalog,Small & Medium Business
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/phones-buyers-guide-en.pdf,phones-buyers-guide-en.pdf,Phone Buyers Guide,Guide,Small & Medium Business
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/hospitality-for-smb-solution-sheet-en.pdf,hospitality-for-smb-solution-sheet-en.pdf,Hospitality for SMB,Solution sheet,Small & Medium Business
https://www.al-enterprise.com/en/solutions/smb,https://www.al-enterprise.com/-/media/assets/internet/documents/breizelec-long-case-study-en.pdf,breizelec-long-case-study-en.pdf,Breizelec Case Study,Case study,Small & Medium Business
https://www.al-enterprise.com/en/company/about-us,https://www.al-enterprise.com/-/media/assets/internet/documents/ale-corporate-brochure-en.pdf,ale-corporate-brochure-en.pdf,ALE Corporate Brochure,Brochure,Company - About Us
